step,action,action_feedback,avg_execution_time,cpu,episode,episodic_reward,mean_reward,mem,n-step_reward,replicas,requests,throughput
2007,-2.0,1.0,1.8799999952316284,0.003599999938160181,152.0,,,0.1688999980688095,7421.16015625,19.0,2.0,100.0
2008,0.0,0.0,1.8799999952316284,0.003599999938160181,152.0,,,0.1688999980688095,-100.0,19.0,2.0,100.0
2009,2.0,1.0,0.34200000762939453,0.016100000590085983,152.0,,,0.16429999470710754,7402.259765625,21.0,4.0,100.0
2010,2.0,1.0,0.8970000147819519,0.05139999836683273,153.0,,,0.16429999470710754,7381.7001953125,23.0,7.0,100.0
2011,1.0,1.0,0.004000000189989805,0.003700000001117587,153.0,,,0.15889999270439148,7369.77978515625,24.0,1.0,100.0
2012,1.0,0.0,0.004000000189989805,0.003700000001117587,153.0,,,0.15889999270439148,-100.0,24.0,1.0,100.0
2013,-2.0,1.0,0.003000000026077032,0.003700000001117587,153.0,,,0.16259999573230743,7391.830078125,22.0,1.0,100.0
2014,-2.0,1.0,0.6790000200271606,0.003700000001117587,153.0,,,0.16670000553131104,7411.8798828125,20.0,2.0,100.0
2015,-2.0,1.0,0.5809999704360962,0.011099999770522118,153.0,,,0.16910000145435333,7430.0,18.0,6.0,100.0
2016,0.0,0.0,0.5809999704360962,0.011099999770522118,153.0,,,0.16910000145435333,-100.0,18.0,6.0,100.0
2017,-1.0,1.0,0.9279999732971191,0.019700000062584877,153.0,,,0.16899999976158142,7438.35986328125,17.0,7.0,100.0
2018,2.0,1.0,0.004000000189989805,0.020500000566244125,153.0,,,0.16380000114440918,7421.2998046875,19.0,1.0,100.0
2019,-2.0,1.0,0.0,0.003800000064074993,153.0,,,0.16899999976158142,7438.16015625,17.0,0.0,100.0
2020,1.0,1.0,0.003000000026077032,0.0210999995470047,154.0,,,0.16619999706745148,7430.08984375,18.0,3.0,100.0
2021,-2.0,1.0,0.9860000014305115,0.020899999886751175,154.0,,,0.16899999976158142,7446.1201171875,16.0,4.0,100.0
2022,2.0,1.0,1.5299999713897705,0.04129999876022339,154.0,,,0.16369999945163727,7430.31005859375,18.0,7.0,100.0
2023,1.0,1.0,2.888000011444092,0.014000000432133675,154.0,,,0.1615999937057495,7421.2001953125,19.0,1.0,100.0
2024,1.0,1.0,0.0020000000949949026,0.004000000189989805,154.0,,,0.15950000286102295,7411.7900390625,20.0,1.0,100.0
2025,2.0,1.0,0.34700000286102295,0.02979999966919422,154.0,,,0.15569999814033508,7392.06982421875,22.0,3.0,100.0
2026,-1.0,1.0,0.828000009059906,0.03460000082850456,154.0,,,0.1615999937057495,7402.4501953125,21.0,32.0,100.0
2027,2.0,1.0,4.065999984741211,0.03530000150203705,154.0,,,0.1597999930381775,7381.43994140625,23.0,2.0,100.0
2028,-2.0,1.0,0.00800000037997961,0.00419999985024333,154.0,,,0.16380000114440918,7402.10009765625,21.0,2.0,100.0
2029,2.0,1.0,0.36500000953674316,0.02419999986886978,154.0,,,0.16019999980926514,7381.2998046875,23.0,13.0,100.0
2030,2.0,0.0,0.36500000953674316,0.02419999986886978,155.0,,,0.16019999980926514,-100.0,23.0,13.0,100.0
2031,1.0,1.0,0.0,0.012000000104308128,155.0,,,0.15870000422000885,7369.8798828125,24.0,0.0,100.0
2032,2.0,0.0,0.0,0.012000000104308128,155.0,,,0.15870000422000885,-100.0,24.0,0.0,100.0
2033,1.0,0.0,0.0,0.012000000104308128,155.0,,,0.15870000422000885,-100.0,24.0,0.0,100.0
2034,-1.0,1.0,0.0,0.0038999998942017555,155.0,,,0.1606999933719635,7381.06005859375,23.0,0.0,100.0
2035,-1.0,1.0,0.0,0.005900000222027302,155.0,,,0.1623000055551529,7391.85009765625,22.0,0.0,100.0
2036,-2.0,1.0,0.9700000286102295,0.007300000172108412,155.0,,,0.16429999470710754,7411.89990234375,20.0,4.0,100.0
2037,2.0,1.0,0.5960000157356262,0.011599999852478504,155.0,,,0.16200000047683716,7391.919921875,22.0,9.0,100.0
2038,-1.0,1.0,0.0,0.01360000018030405,155.0,,,0.1624000072479248,7402.2001953125,21.0,0.0,100.0
2039,2.0,1.0,0.0,0.0038999998942017555,155.0,,,0.15870000422000885,7381.02978515625,23.0,0.0,100.0
2040,-1.0,1.0,0.003000000026077032,0.0038999998942017555,156.0,,,0.16050000488758087,7391.7998046875,22.0,1.0,100.0
2041,-2.0,1.0,0.2980000078678131,0.011099999770522118,156.0,,,0.1648000031709671,7411.9501953125,20.0,16.0,100.0
2042,0.0,0.0,0.2980000078678131,0.011099999770522118,156.0,,,0.1648000031709671,-100.0,20.0,16.0,100.0
2043,1.0,1.0,0.003000000026077032,0.0038999998942017555,156.0,,,0.16449999809265137,7402.10009765625,21.0,2.0,100.0
2044,2.0,1.0,0.0020000000949949026,0.013700000010430813,156.0,,,0.16060000658035278,7381.18017578125,23.0,1.0,100.0
2045,2.0,0.0,0.0020000000949949026,0.013700000010430813,156.0,,,0.16060000658035278,-100.0,23.0,1.0,100.0
2046,0.0,0.0,0.0020000000949949026,0.013700000010430813,156.0,,,0.16060000658035278,-100.0,23.0,1.0,100.0
2047,2.0,0.0,0.0020000000949949026,0.013700000010430813,156.0,,,0.16060000658035278,-100.0,23.0,1.0,100.0
2048,2.0,0.0,0.0020000000949949026,0.013700000010430813,156.0,,,0.16060000658035278,-100.0,23.0,1.0,100.0
2049,2.0,0.0,0.0020000000949949026,0.013700000010430813,156.0,,,0.16060000658035278,-100.0,23.0,1.0,100.0
2050,-2.0,1.0,0.48399999737739563,0.003599999938160181,156.0,,,0.1647000014781952,7402.10009765625,21.0,14.0,100.0
2051,1.0,1.0,0.7239999771118164,0.07810000330209732,156.0,,,0.16670000553131104,7392.81005859375,22.0,24.0,100.0
2052,-1.0,1.0,0.0020000000949949026,0.004100000020116568,156.0,,,0.1671999990940094,7402.14013671875,21.0,1.0,100.0
2053,-1.0,1.0,0.003000000026077032,0.004000000189989805,156.0,,,0.16930000483989716,7411.919921875,20.0,3.0,100.0
2054,-1.0,1.0,0.25600001215934753,0.007699999958276749,156.0,,,0.16940000653266907,7421.2099609375,19.0,12.0,100.0
2055,2.0,1.0,0.003000000026077032,0.016699999570846558,156.0,,,0.1647000014781952,7402.27001953125,21.0,2.0,100.0
2056,-2.0,1.0,0.003000000026077032,0.0038999998942017555,156.0,,,0.16949999332427979,7421.169921875,19.0,4.0,100.0
2057,0.0,0.0,0.003000000026077032,0.0038999998942017555,156.0,,,0.16949999332427979,-100.0,19.0,4.0,100.0
2058,-1.0,1.0,0.10899999737739563,0.0044999998062849045,156.0,,,0.16940000653266907,7429.919921875,18.0,13.0,100.0
2059,2.0,1.0,1.3819999694824219,0.02290000021457672,156.0,,,0.16740000247955322,7412.1298828125,20.0,1.0,100.0
2060,-1.0,1.0,0.003000000026077032,0.003800000064074993,157.0,,,0.16699999570846558,7421.1298828125,19.0,9.0,100.0
2061,2.0,1.0,0.4169999957084656,0.02930000051856041,157.0,,,0.16290000081062317,7402.39990234375,21.0,7.0,100.0
2062,2.0,1.0,0.003000000026077032,0.01640000008046627,157.0,,,0.1589999943971634,7381.18994140625,23.0,1.0,100.0
2063,-2.0,1.0,1.659999966621399,0.0035000001080334187,157.0,,,0.16259999573230743,7402.080078125,21.0,1.0,100.0
2064,-2.0,1.0,0.0020000000949949026,0.0038999998942017555,157.0,,,0.1664000004529953,7421.1298828125,19.0,1.0,100.0
2065,1.0,1.0,0.36500000953674316,0.019200000911951065,157.0,,,0.16419999301433563,7412.0400390625,20.0,28.0,100.0
2066,1.0,1.0,1.812999963760376,0.08879999816417694,157.0,,,0.17020000517368317,7403.240234375,21.0,20.0,100.0
2067,2.0,1.0,0.0020000000949949026,0.01640000008046627,157.0,,,0.16179999709129333,7381.22998046875,23.0,2.0,100.0
2068,1.0,1.0,0.8809999823570251,0.021900000050663948,157.0,,,0.16750000417232513,7370.1201171875,24.0,6.0,100.0
2069,-2.0,1.0,1.3949999809265137,0.02239999920129776,157.0,,,0.16619999706745148,7392.10986328125,22.0,8.0,100.0
2070,0.0,0.0,1.3949999809265137,0.02239999920129776,158.0,,,0.16619999706745148,-100.0,22.0,8.0,100.0
2071,0.0,0.0,1.3949999809265137,0.02239999920129776,158.0,,,0.16619999706745148,-100.0,22.0,8.0,100.0
2072,-2.0,1.0,0.003000000026077032,0.0038999998942017555,158.0,,,0.16869999468326569,7411.91015625,20.0,1.0,100.0
2073,-2.0,1.0,0.5559999942779541,0.0038999998942017555,158.0,,,0.16899999976158142,7429.91015625,18.0,2.0,100.0
2074,-1.0,1.0,0.22699999809265137,0.009399999864399433,158.0,,,0.17080000042915344,7438.25,17.0,8.0,100.0
2075,1.0,1.0,1.1469999551773071,0.02250000089406967,158.0,,,0.1662999987602234,7430.10986328125,18.0,6.0,100.0
2076,2.0,1.0,1.3730000257492065,0.021199999377131462,158.0,,,0.1615000069141388,7412.02978515625,20.0,1.0,100.0
2077,2.0,1.0,0.5,0.0052999998442828655,158.0,,,0.15770000219345093,7391.7900390625,22.0,2.0,100.0
2078,-1.0,1.0,0.6119999885559082,0.00419999985024333,158.0,,,0.1598999947309494,7402.0498046875,21.0,6.0,100.0
2079,2.0,1.0,0.5180000066757202,0.04989999905228615,158.0,,,0.1599999964237213,5300.3701171875,23.0,7.0,85.0
2080,-1.0,1.0,0.0020000000949949026,0.00419999985024333,159.0,,,0.16030000150203705,7391.81005859375,22.0,1.0,100.0
2081,-1.0,1.0,0.2240000069141388,0.003700000001117587,159.0,,,0.1623000055551529,7402.080078125,21.0,7.0,100.0
2082,-1.0,1.0,0.7129999995231628,0.03929999843239784,159.0,,,0.17309999465942383,7412.39990234375,20.0,33.0,100.0
2083,-1.0,1.0,0.003000000026077032,0.021900000050663948,159.0,,,0.1647000014781952,7421.330078125,19.0,1.0,100.0
2084,-1.0,1.0,0.003000000026077032,0.0038999998942017555,159.0,,,0.16680000722408295,7429.8798828125,18.0,1.0,100.0
2085,1.0,1.0,0.3700000047683716,0.017999999225139618,159.0,,,0.1665000021457672,7421.31005859375,19.0,9.0,100.0
2086,2.0,1.0,1.062000036239624,0.02199999988079071,159.0,,,0.16200000047683716,7402.2998046875,21.0,3.0,100.0
2087,0.0,0.0,1.062000036239624,0.02199999988079071,159.0,,,0.16200000047683716,-100.0,21.0,3.0,100.0
2088,-1.0,1.0,0.0020000000949949026,0.003700000001117587,159.0,,,0.16439999639987946,7411.85009765625,20.0,1.0,100.0
2089,2.0,1.0,0.003000000026077032,0.028599999845027924,159.0,,,0.16009999811649323,7392.10986328125,22.0,3.0,100.0
2090,-1.0,1.0,0.9739999771118164,0.013899999670684338,160.0,,,0.16220000386238098,7402.2001953125,21.0,13.0,100.0
2091,-2.0,1.0,0.0,0.003700000001117587,160.0,,,0.16869999468326569,7421.16015625,19.0,0.0,100.0
2092,-1.0,1.0,1.6859999895095825,0.01080000028014183,160.0,,,0.16910000145435333,7430.0,18.0,1.0,100.0
2093,0.0,0.0,1.6859999895095825,0.01080000028014183,160.0,,,0.16910000145435333,-100.0,18.0,1.0,100.0
2094,-2.0,1.0,0.25099998712539673,0.0038999998942017555,160.0,,,0.16930000483989716,7445.919921875,16.0,7.0,100.0
2095,0.0,0.0,0.25099998712539673,0.0038999998942017555,160.0,,,0.16930000483989716,-100.0,16.0,7.0,100.0
2096,-1.0,1.0,0.8640000224113464,0.023399999365210533,160.0,,,0.16930000483989716,7453.41015625,15.0,8.0,100.0
2097,0.0,0.0,0.8640000224113464,0.023399999365210533,160.0,,,0.16930000483989716,-100.0,15.0,8.0,100.0
2098,-2.0,1.0,0.0020000000949949026,0.004100000020116568,160.0,,,0.1695999950170517,7466.169921875,13.0,1.0,100.0
2099,1.0,1.0,0.8379999995231628,0.0674000009894371,160.0,,,0.16580000519752502,7460.66015625,14.0,42.0,100.0
2100,0.0,0.0,0.8379999995231628,0.0674000009894371,161.0,,,0.16580000519752502,-100.0,14.0,42.0,100.0
2101,-2.0,1.0,1.1740000247955322,0.021199999377131462,161.0,,,0.16979999840259552,7472.14013671875,12.0,2.0,100.0
2102,-2.0,1.0,0.1720000058412552,0.03539999946951866,161.0,,,0.17020000517368317,7482.31982421875,10.0,13.0,100.0
2103,-1.0,1.0,0.0020000000949949026,0.004100000020116568,161.0,,,0.17030000686645508,7486.18017578125,9.0,2.0,100.0
2104,1.0,1.0,0.003000000026077032,0.024000000208616257,161.0,,,0.16500000655651093,7482.10986328125,10.0,1.0,100.0
2105,0.0,0.0,0.003000000026077032,0.024000000208616257,161.0,,,0.16500000655651093,-100.0,10.0,1.0,100.0
2106,0.0,0.0,0.003000000026077032,0.024000000208616257,161.0,,,0.16500000655651093,-100.0,10.0,1.0,100.0
2107,2.0,1.0,0.0020000000949949026,0.05429999902844429,161.0,,,0.15719999372959137,7472.39013671875,12.0,1.0,100.0
2108,2.0,1.0,0.014000000432133675,0.03420000150799751,161.0,,,0.15199999511241913,7460.080078125,14.0,1.0,100.0
2109,0.0,0.0,0.014000000432133675,0.03420000150799751,161.0,,,0.15199999511241913,-100.0,14.0,1.0,100.0
2110,0.0,0.0,0.014000000432133675,0.03420000150799751,161.0,,,0.15199999511241913,-100.0,14.0,1.0,100.0
2111,1.0,1.0,0.5370000004768372,0.02019999921321869,161.0,,,0.15289999544620514,7453.16015625,15.0,10.0,100.0
2112,2.0,1.0,0.38199999928474426,0.053199999034404755,161.0,,,0.15189999341964722,7438.56005859375,17.0,3.0,100.0
2113,-1.0,1.0,0.013000000268220901,0.0038999998942017555,161.0,,,0.1543000042438507,7445.72998046875,16.0,1.0,100.0
2114,-1.0,1.0,0.3059999942779541,0.003700000001117587,161.0,,,0.156700000166893,7453.0,15.0,12.0,100.0
2115,2.0,1.0,0.9409999847412109,0.05009999871253967,161.0,,,0.16009999811649323,7438.6298828125,17.0,4.0,100.0
2116,-2.0,1.0,0.003000000026077032,0.007199999876320362,161.0,,,0.15970000624656677,7453.08984375,15.0,1.0,100.0
2117,-1.0,1.0,0.7639999985694885,0.016699999570846558,161.0,,,0.17149999737739563,7460.10009765625,14.0,32.0,100.0
2118,-2.0,1.0,1.8669999837875366,0.07580000162124634,161.0,,,0.16869999468326569,7472.81005859375,12.0,16.0,100.0
2119,2.0,1.0,0.0020000000949949026,0.040699999779462814,161.0,,,0.1615999937057495,7460.27978515625,14.0,3.0,100.0
2120,1.0,1.0,0.5559999942779541,0.02539999969303608,162.0,,,0.15880000591278076,7453.2998046875,15.0,10.0,100.0
2121,0.0,0.0,0.5559999942779541,0.02539999969303608,162.0,,,0.15880000591278076,-100.0,15.0,10.0,100.0
2122,1.0,1.0,0.003000000026077032,0.0414000004529953,162.0,,,0.156700000166893,7446.22998046875,16.0,1.0,100.0
2123,1.0,1.0,0.003000000026077032,0.016599999740719795,162.0,,,0.15479999780654907,7438.14013671875,17.0,1.0,100.0
2124,-2.0,1.0,0.8790000081062317,0.003800000064074993,162.0,,,0.15970000624656677,7453.0400390625,15.0,3.0,100.0
2125,-1.0,1.0,0.289000004529953,0.009499999694526196,162.0,,,0.16830000281333923,7459.97021484375,14.0,10.0,100.0
2126,-2.0,1.0,0.0,0.05180000141263008,162.0,,,0.16930000483989716,7472.509765625,12.0,0.0,100.0
2127,-1.0,1.0,2.9660000801086426,0.004100000020116568,162.0,,,0.1695999950170517,7477.169921875,11.0,1.0,100.0
2128,2.0,1.0,0.996999979019165,0.04450000077486038,162.0,,,0.1688999980688095,7466.669921875,13.0,16.0,100.0
2129,-2.0,1.0,0.003000000026077032,0.00419999985024333,162.0,,,0.1696999967098236,7477.169921875,11.0,2.0,100.0
2130,-2.0,1.0,0.3449999988079071,0.004100000020116568,163.0,,,0.17000000178813934,7486.18017578125,9.0,8.0,100.0
2131,2.0,1.0,1.1100000143051147,0.11169999837875366,163.0,,,0.19059999287128448,7478.77978515625,11.0,26.0,100.0
2132,0.0,0.0,1.1100000143051147,0.11169999837875366,163.0,,,0.19059999287128448,-100.0,11.0,26.0,100.0
2133,0.0,0.0,1.1100000143051147,0.11169999837875366,163.0,,,0.19059999287128448,-100.0,11.0,26.0,100.0
2134,-1.0,1.0,1.440000057220459,0.08160000294446945,163.0,,,0.16899999976158142,7482.8798828125,10.0,2.0,100.0
2135,-2.0,1.0,0.9860000014305115,0.003800000064074993,163.0,,,0.17020000517368317,7489.919921875,8.0,3.0,100.0
2136,0.0,0.0,0.9860000014305115,0.003800000064074993,163.0,,,0.17020000517368317,-100.0,8.0,3.0,100.0
2137,-2.0,1.0,0.16899999976158142,0.03779999911785126,163.0,,,0.17100000381469727,7496.35986328125,6.0,8.0,100.0
2138,2.0,1.0,1.899999976158142,0.13619999587535858,163.0,,,0.163100004196167,7491.490234375,8.0,3.0,100.0
2139,-1.0,1.0,0.0,0.004000000189989805,163.0,,,0.16369999945163727,7493.10009765625,7.0,0.0,100.0
2140,1.0,1.0,0.0,0.030300000682473183,164.0,,,0.1582999974489212,7490.10986328125,8.0,0.0,100.0
2141,2.0,1.0,0.9039999842643738,0.08250000327825546,164.0,,,0.15469999611377716,7482.72021484375,10.0,13.0,100.0
2142,-2.0,1.0,0.003000000026077032,0.004800000227987766,164.0,,,0.15860000252723694,7489.7900390625,8.0,3.0,100.0
2143,1.0,1.0,0.013000000268220901,0.03319999948143959,164.0,,,0.15459999442100525,7486.35009765625,9.0,1.0,100.0
2144,-1.0,1.0,0.0020000000949949026,0.0038999998942017555,164.0,,,0.1589999943971634,7489.7900390625,8.0,1.0,100.0
2145,0.0,0.0,0.0020000000949949026,0.0038999998942017555,164.0,,,0.1589999943971634,-100.0,8.0,1.0,100.0
2146,0.0,0.0,0.0020000000949949026,0.0038999998942017555,164.0,,,0.1589999943971634,-100.0,8.0,1.0,100.0
2147,-1.0,1.0,0.5799999833106995,0.00430000014603138,164.0,,,0.16449999809265137,7493.10986328125,7.0,2.0,100.0
2148,-2.0,1.0,0.9440000057220459,0.03849999979138374,164.0,,,0.17139999568462372,7498.6201171875,5.0,13.0,100.0
2149,-1.0,1.0,1.0809999704360962,0.061400000005960464,164.0,,,0.17100000381469727,7500.66015625,4.0,2.0,100.0
2150,0.0,0.0,1.0809999704360962,0.061400000005960464,165.0,,,0.17100000381469727,-100.0,4.0,2.0,100.0
2151,2.0,1.0,0.006000000052154064,0.11140000075101852,165.0,,,0.15360000729560852,7497.06005859375,6.0,2.0,100.0
2152,-2.0,1.0,0.4950000047683716,0.03020000085234642,165.0,,,0.17100000381469727,7500.259765625,4.0,27.0,100.0
2153,0.0,0.0,0.4950000047683716,0.03020000085234642,165.0,,,0.17100000381469727,-100.0,4.0,27.0,100.0
2154,-2.0,1.0,2.4769999980926514,0.3409999907016754,165.0,,,0.17339999973773956,6354.18017578125,2.0,13.0,92.0
2155,1.0,1.0,1.8370000123977661,0.08950000256299973,165.0,,,0.18529999256134033,7502.43994140625,3.0,4.0,100.0
2156,2.0,1.0,0.7020000219345093,0.1817999929189682,165.0,,,0.15809999406337738,7500.25,5.0,12.0,100.0
2157,0.0,0.0,0.7020000219345093,0.1817999929189682,165.0,,,0.15809999406337738,-100.0,5.0,12.0,100.0
2158,1.0,1.0,0.0,0.00419999985024333,165.0,,,0.15870000422000885,7495.7900390625,6.0,0.0,100.0
2159,0.0,0.0,0.0,0.00419999985024333,165.0,,,0.15870000422000885,-100.0,6.0,0.0,100.0
2160,2.0,1.0,0.0,0.0038999998942017555,165.0,,,0.14880000054836273,7489.66015625,8.0,0.0,100.0
2161,1.0,1.0,0.05000000074505806,0.004999999888241291,165.0,,,0.14659999310970306,7485.89990234375,9.0,2.0,100.0
2162,-1.0,1.0,0.25600001215934753,0.009499999694526196,165.0,,,0.16140000522136688,7489.89013671875,8.0,6.0,100.0
2163,2.0,1.0,0.32899999618530273,0.03920000046491623,165.0,,,0.15289999544620514,7482.14990234375,10.0,9.0,100.0
2164,0.0,0.0,0.32899999618530273,0.03920000046491623,165.0,,,0.15289999544620514,-100.0,10.0,9.0,100.0
2165,2.0,1.0,0.003000000026077032,0.025499999523162842,165.0,,,0.14749999344348907,7471.91015625,12.0,1.0,100.0
2166,2.0,1.0,1.149999976158142,0.02669999934732914,165.0,,,0.14380000531673431,7459.8798828125,14.0,1.0,100.0
2167,1.0,1.0,0.164000004529953,0.019099999219179153,165.0,,,0.14329999685287476,7453.02978515625,15.0,14.0,100.0
2168,2.0,1.0,0.0,0.035999998450279236,165.0,,,0.14339999854564667,7438.240234375,17.0,0.0,100.0
2169,0.0,0.0,0.0,0.035999998450279236,165.0,,,0.14339999854564667,-100.0,17.0,0.0,100.0
2170,-2.0,1.0,2.441999912261963,0.01360000018030405,165.0,,,0.14959999918937683,7453.0400390625,15.0,1.0,100.0
2171,-1.0,1.0,0.0020000000949949026,0.003599999938160181,165.0,,,0.1517000049352646,7459.68994140625,14.0,1.0,100.0
2172,2.0,1.0,0.38499999046325684,0.015699999406933784,165.0,,,0.15060000121593475,7445.830078125,16.0,28.0,100.0
2173,2.0,1.0,1.36899995803833,0.049800001084804535,165.0,,,0.15399999916553497,7430.2998046875,18.0,20.0,100.0
2174,0.0,0.0,1.36899995803833,0.049800001084804535,165.0,,,0.15399999916553497,-100.0,18.0,20.0,100.0
2175,-1.0,1.0,0.0020000000949949026,0.003599999938160181,165.0,,,0.15629999339580536,7438.0,17.0,2.0,100.0
2176,1.0,1.0,0.6039999723434448,0.014800000004470348,165.0,,,0.15710000693798065,7429.89990234375,18.0,10.0,100.0
2177,1.0,1.0,2.941999912261963,0.00860000029206276,165.0,,,0.15549999475479126,7421.0498046875,19.0,1.0,100.0
2178,2.0,1.0,0.003000000026077032,0.003599999938160181,165.0,,,0.15219999849796295,7401.9501953125,21.0,1.0,100.0
2179,1.0,1.0,1.5230000019073486,0.033399999141693115,165.0,,,0.15309999883174896,7392.080078125,22.0,4.0,100.0
2180,-2.0,1.0,0.5180000066757202,0.01720000058412552,166.0,,,0.15839999914169312,7411.93994140625,20.0,8.0,100.0
2181,-1.0,1.0,0.0020000000949949026,0.003800000064074993,166.0,,,0.16089999675750732,7421.06005859375,19.0,1.0,100.0
2182,-2.0,1.0,0.003000000026077032,0.004100000020116568,166.0,,,0.16339999437332153,7438.08984375,17.0,3.0,100.0
2183,-1.0,1.0,0.902999997138977,0.016200000420212746,166.0,,,0.1639000028371811,7446.0,16.0,7.0,100.0
2184,0.0,0.0,0.902999997138977,0.016200000420212746,166.0,,,0.1639000028371811,-100.0,16.0,7.0,100.0
2185,-1.0,1.0,0.8980000019073486,0.016200000420212746,166.0,,,0.16680000722408295,7453.2900390625,15.0,3.0,100.0
2186,1.0,1.0,1.2009999752044678,0.008899999782443047,166.0,,,0.16419999301433563,7445.91015625,16.0,1.0,100.0
2187,-1.0,1.0,3.0429999828338623,0.02199999988079071,166.0,,,0.16769999265670776,7453.3701171875,15.0,1.0,100.0
2188,1.0,1.0,1.128999948501587,0.010099999606609344,166.0,,,0.16419999301433563,7445.93017578125,16.0,2.0,100.0
2189,2.0,1.0,0.7390000224113464,0.07569999992847443,166.0,,,0.16220000386238098,7430.72021484375,18.0,34.0,100.0
2190,-1.0,1.0,0.46399998664855957,0.0284000001847744,167.0,,,0.1647000014781952,7438.41015625,17.0,10.0,100.0
2191,-2.0,1.0,0.0,0.003599999938160181,167.0,,,0.17030000686645508,7453.169921875,15.0,0.0,100.0
2192,-2.0,1.0,0.33899998664855957,0.01080000028014183,167.0,,,0.1704999953508377,7466.27001953125,13.0,15.0,100.0
2193,-2.0,1.0,0.0020000000949949026,0.02850000001490116,167.0,,,0.17020000517368317,7477.47998046875,11.0,1.0,100.0
2194,2.0,1.0,1.531000018119812,0.02070000022649765,167.0,,,0.1624000072479248,7466.2900390625,13.0,1.0,100.0
2195,-2.0,1.0,0.9639999866485596,0.05290000140666962,167.0,,,0.17790000140666962,7477.8798828125,11.0,8.0,100.0
2196,-1.0,1.0,0.22100000083446503,0.013199999928474426,167.0,,,0.1695999950170517,7482.0400390625,10.0,8.0,100.0
2197,1.0,1.0,0.0020000000949949026,0.025800000876188278,167.0,,,0.16439999639987946,7477.3798828125,11.0,1.0,100.0
2198,2.0,1.0,0.014000000432133675,0.02070000022649765,167.0,,,0.1573999971151352,7466.22998046875,13.0,1.0,100.0
2199,-2.0,1.0,0.003000000026077032,0.004100000020116568,167.0,,,0.1648000031709671,7477.10986328125,11.0,6.0,100.0
2200,2.0,1.0,0.8740000128746033,0.025599999353289604,168.0,,,0.15800000727176666,7466.2998046875,13.0,9.0,100.0
