timestamp,avg_execution_time,throughput,requests,replicas,avg_cpu,avg_mem,cold,idle_on,busy,init_total,init_reserved,nsgd_cost,has_rejection,proxy_requests,proxy_rejections,avg_response_latency_ms,p99_response_latency_ms
1777958929.8226604,3.606,100.0,21,10,0.1036,0.2092,14,10,0,0,0,20,False,19,0,3703.22,8004.35
1777958959.8365533,4.934,75.47,53,24,0.3317,0.1798,0,23,1,0,0,47,False,45,11,5568.72,10466.95
1777958989.8489766,2.786,100.0,18,24,0.0989,0.1632,0,24,0,0,0,48,False,16,0,2778.38,4743.13
1777959019.86375,4.851,66.67,6,12,0.0259,0.1774,12,11,1,0,0,23,False,6,2,3951.33,7080.68
1777959049.875932,3.728,100.0,13,12,0.1811,0.188,12,12,0,0,0,24,False,15,0,3165.7,7215.43
1777959079.8926418,3.266,100.0,16,12,0.183,0.2079,12,11,1,0,0,23,False,17,0,3087.76,6272.59
1777959109.9053075,3.751,83.33,48,24,0.1473,0.2053,0,24,0,0,0,48,False,43,6,4249.47,10156.71
1777959139.9181697,3.61,100.0,19,24,0.169,0.1741,0,24,0,0,0,48,False,17,0,3484.91,6188.71
1777959169.9317572,3.926,100.0,14,24,0.0201,0.1735,0,18,6,0,0,42,False,12,0,3930.59,8518.67
1777959199.9451444,2.565,94.12,17,15,0.0879,0.1794,9,13,2,0,0,28,False,21,1,3529.6,8081.26
1777959229.9585953,2.342,100.0,12,15,0.1322,0.18,9,4,11,0,0,19,False,14,1,3116.96,5764.91
1777959259.9728453,3.549,96.15,26,15,0.3722,0.1913,9,14,1,0,0,29,False,38,1,3673.23,9425.83
1777959289.9859188,3.856,100.0,13,15,0.1745,0.1845,9,14,1,0,0,29,False,13,0,3616.06,6121.89
1777959320.0007076,1.882,100.0,13,12,0.0259,0.1913,12,11,1,0,0,23,False,12,0,2000.93,3158.88
1777959350.015289,3.448,100.0,7,12,0.1206,0.1876,12,11,1,0,0,23,False,9,0,2963.78,5057.26
1777959380.0287042,3.43,100.0,16,12,0.1142,0.2031,12,12,0,0,0,24,False,16,0,3291.25,5492.82
1777959410.0505323,4.951,95.65,46,24,0.0453,0.1986,0,20,4,0,0,44,False,40,2,4889.08,9915.59
1777959440.067532,2.735,100.0,15,24,0.1269,0.1551,0,21,3,0,0,45,False,17,4,4471.23,10130.01
1777959470.0821838,1.972,100.0,2,12,0.03,0.1834,12,12,0,0,0,24,False,5,0,2022.42,2269.37
1777959500.0985706,2.179,100.0,16,10,0.0375,0.1838,14,8,2,0,0,18,False,15,0,2182.71,3769.22
1777959530.1136143,2.093,100.0,4,10,0.1007,0.1838,14,3,7,0,0,13,False,6,0,2283.01,3242.06
1777959560.1352866,4.616,80.0,10,14,0.2812,0.1741,10,14,0,0,0,28,False,15,2,4855.91,10174.44
1777959590.1527746,3.781,86.27,51,24,0.1457,0.2275,0,23,1,0,0,47,False,44,6,4613.73,10339.13
1777959620.168909,2.444,100.0,18,24,0.0962,0.1674,0,23,1,0,0,47,False,16,0,2423.47,3795.79
1777959650.1835501,3.351,100.0,22,24,0.0442,0.1696,0,24,0,0,0,48,False,20,0,3368.14,7888.56
1777959680.2063737,2.901,100.0,20,22,0.0822,0.1781,2,22,0,0,0,44,False,17,0,2905.81,4185.45
1777959710.2245085,3.543,100.0,2,11,0.0228,0.1828,13,11,0,0,0,22,False,2,0,3547.69,3488.36
1777959740.2368882,4.313,84.62,52,24,0.3561,0.1888,0,23,1,0,0,47,False,47,7,5042.79,10312.18
1777959770.2539885,3.865,92.86,14,24,0.0867,0.1635,0,24,0,0,0,48,False,15,1,4075.57,9297.74
1777959800.2668226,3.772,100.0,20,24,0.0949,0.1764,0,24,0,0,0,48,False,17,0,3777.32,6304.77
1777959830.2793646,2.389,100.0,15,18,0.0029,0.1747,6,16,2,0,0,34,False,13,0,2393.91,4113.14
1777959860.295779,3.466,100.0,43,24,0.0701,0.1801,0,16,8,0,0,40,False,41,0,3568.48,7090.41
1777959890.3127062,2.177,100.0,16,24,0.1457,0.1641,0,21,3,0,0,45,False,22,1,4156.04,8761.56
1777959920.3290362,1.691,100.0,4,23,0.0626,0.1721,1,21,2,0,0,44,False,9,0,2859.1,4963.1
1777959950.3413234,3.386,100.0,14,17,0.0762,0.1877,7,10,7,0,0,27,False,15,2,3234.97,7181.94
1777959980.3562765,4.013,66.67,12,17,0.1947,0.1969,7,13,4,0,0,30,False,16,4,5498.1,10281.13
1777960010.3694966,3.579,95.56,45,17,0.3104,0.2017,7,17,0,0,0,34,False,42,2,3779.64,10070.49
1777960040.383232,3.216,100.0,18,17,0.1571,0.1844,7,16,1,0,0,33,False,17,0,3051.35,5350.89
1777960070.3974946,3.347,100.0,18,16,0.0147,0.1811,8,16,0,0,0,32,False,18,0,3082.73,5690.79
1777960100.4108653,3.425,100.0,14,13,0.0695,0.1882,11,10,3,0,0,23,False,14,0,3607.9,6031.2
1777960130.4228432,3.193,100.0,15,13,0.1213,0.1826,1,0,13,10,0,63,False,17,0,3325.87,5246.14
1777960160.437323,5.066,81.25,32,24,0.334,0.1679,0,19,5,0,0,43,False,41,6,5337.0,10306.44
1777960190.449706,5.187,66.67,3,24,0.0891,0.1701,0,23,1,0,0,47,False,9,1,4812.85,8975.69
1777960220.4637468,3.692,100.0,15,17,0.1337,0.1797,7,17,0,0,0,34,False,18,0,3141.78,7015.98
1777960250.4771469,3.349,100.0,16,17,0.1296,0.1957,7,17,0,0,0,34,False,18,0,2944.57,9494.24
1777960280.4899428,3.91,100.0,54,22,0.1132,0.1988,2,20,2,0,0,42,False,45,0,3916.26,7969.52
1777960310.5055027,2.61,100.0,15,22,0.1007,0.1839,2,22,0,0,0,44,False,15,0,2688.22,4758.19
1777960340.5184023,3.126,90.91,11,20,0.0297,0.179,4,13,7,0,0,33,False,12,1,3228.88,5234.11
1777960370.5368466,3.793,100.0,4,17,0.1285,0.1857,7,13,4,0,0,30,False,10,0,3649.26,6740.88
1777960400.5494428,2.899,75.0,12,17,0.1005,0.1893,7,17,0,0,0,34,False,16,3,4222.54,11378.18
1777960430.5616226,3.298,100.0,33,24,0.0794,0.1821,0,9,15,0,0,33,False,29,0,3365.14,6308.96
1777960460.5764172,3.859,82.61,23,24,0.2425,0.1784,0,24,0,0,0,48,False,32,10,6461.62,10367.41
1777960490.5885127,2.701,100.0,3,24,0.0134,0.1656,0,23,1,0,0,47,False,4,0,2345.16,3107.11
1777960520.6049879,3.504,86.67,15,15,0.0931,0.1865,9,15,0,0,0,30,False,16,2,3619.22,7069.99
1777960550.6173973,3.047,100.0,18,14,0.0766,0.187,10,14,0,0,0,28,False,15,0,3050.35,5046.81
1777960580.6308494,3.839,100.0,28,18,0.1021,0.1989,6,11,7,0,0,29,False,27,1,4015.8,7519.83
1777960610.6439962,3.295,100.0,30,18,0.2998,0.1942,6,17,1,0,0,35,False,34,3,3994.05,10155.7
1777960640.6569765,2.717,100.0,6,18,0.0688,0.1842,6,15,3,0,0,33,False,8,0,2747.2,4286.87
1777960670.6702456,3.105,100.0,8,12,0.1724,0.1962,12,12,0,0,0,24,False,13,0,2804.03,4485.62
1777960700.6839721,3.194,100.0,15,11,0.0392,0.1835,13,9,2,0,0,20,False,14,0,3076.63,5198.21
1777960730.6977205,1.38,100.0,2,9,0.0785,0.1841,15,9,0,0,0,18,False,4,0,2891.83,2297.08
1777960760.7098796,4.98,76.92,52,24,0.3146,0.2487,0,23,1,0,0,47,False,44,10,6165.29,10174.52
1777960790.7225525,2.938,100.0,20,24,0.0903,0.1642,0,23,1,0,0,47,False,18,0,2907.78,4802.45
1777960820.738116,2.967,100.0,20,22,0.0824,0.1817,2,21,1,0,0,43,False,17,0,2970.82,6189.67
1777960850.7503788,3.301,100.0,18,14,0.02,0.1756,10,13,1,0,0,27,False,16,0,3392.36,6097.59
1777960880.7634866,3.886,97.5,40,24,0.1409,0.1925,0,17,7,0,0,41,False,40,4,4511.58,10093.38
1777960910.775217,5.668,50.0,4,24,0.0953,0.163,0,24,0,0,0,48,False,8,4,8315.09,10382.85
1777960940.7901297,3.848,100.0,18,19,0.0931,0.164,5,18,1,0,0,37,False,16,0,3758.97,6735.05
1777960970.8026092,3.1,84.21,19,14,0.0185,0.1895,10,14,0,0,0,28,False,18,3,4200.43,10051.49
1777961000.8166628,3.589,85.71,21,14,0.1159,0.209,10,12,2,0,0,26,False,18,3,4705.58,10136.73
1777961030.8328822,4.14,96.08,51,19,0.1983,0.226,5,18,1,0,0,37,False,45,2,4357.78,10098.72
1777961060.8461406,3.806,95.24,21,19,0.1821,0.1804,5,19,0,0,0,38,False,18,1,4154.24,8717.4
1777961090.8599555,3.335,100.0,18,19,0.1179,0.1931,5,18,1,0,0,37,False,18,0,3050.07,5588.62
1777961120.8736658,2.716,100.0,18,18,0.0116,0.1792,6,18,0,0,0,36,False,16,0,2643.01,4761.51
1777961150.8859608,2.321,100.0,4,15,0.058,0.1815,4,1,14,5,0,41,False,7,0,2441.55,2994.37
1777961180.8986404,3.252,80.43,46,24,0.3251,0.1699,0,24,0,0,0,48,False,55,10,4402.71,10329.94
1777961210.9126134,1.493,100.0,7,24,0.0415,0.1642,0,20,4,0,0,44,False,6,0,1497.02,1598.74
1777961240.9283807,4.396,83.33,12,16,0.1176,0.1901,8,13,3,0,0,29,False,15,2,4595.74,10006.53
1777961270.941447,2.662,100.0,14,16,0.1555,0.1851,8,16,0,0,0,32,False,19,0,2412.88,4022.07
1777961300.9543474,4.383,95.74,47,24,0.1854,0.2218,0,17,7,0,0,41,False,43,2,4497.1,10077.44
1777961330.9689329,2.73,100.0,13,24,0.1245,0.1715,0,24,0,0,0,48,False,17,0,2986.58,5181.93
1777961360.9815588,3.574,100.0,8,17,0.0364,0.1901,7,14,3,0,0,31,False,8,0,3531.23,5084.55
1777961390.9939072,4.351,87.5,8,10,0.1132,0.1832,14,4,6,0,0,14,False,12,2,4401.54,7795.65
1777961421.006828,3.216,60.0,15,14,0.2833,0.179,10,14,0,0,0,28,False,16,5,5553.98,10299.86
1777961451.0193584,3.457,100.0,39,24,0.0555,0.1739,0,17,7,0,0,41,False,37,1,3901.26,8044.17
1777961481.0334935,3.202,88.24,17,24,0.155,0.159,0,23,1,0,0,47,False,22,8,5955.02,10304.53
1777961511.0452483,3.171,66.67,3,20,0.0257,0.1644,4,19,1,0,0,39,False,3,1,5494.48,3480.45
1777961541.0600922,2.204,88.24,17,14,0.0189,0.1847,10,13,1,0,0,27,False,16,2,3216.98,10004.68
1777961571.072642,2.397,100.0,9,12,0.0209,0.1818,12,8,4,0,0,20,False,14,0,3948.95,7678.64
1777961601.0879211,3.425,100.0,25,24,0.2082,0.1817,0,4,20,0,0,28,False,30,0,3720.88,6523.24
1777961631.1003678,2.905,88.0,25,24,0.3282,0.1721,0,21,3,0,0,45,False,40,9,5747.91,10421.86
1777961661.1141021,2.357,92.31,13,24,0.1111,0.1712,0,23,1,0,0,47,False,16,1,2749.37,5069.02
1777961691.1267812,2.369,100.0,18,24,0.0953,0.1883,0,24,0,0,0,48,False,19,0,2168.36,4796.78
1777961721.140945,3.174,95.24,63,24,0.2233,0.2114,0,19,5,0,0,43,False,54,3,3571.48,10156.09
1777961751.155821,2.916,50.0,2,24,0.11,0.1797,0,24,0,0,0,48,False,7,1,4478.66,7372.34
1777961781.1687658,2.445,100.0,20,17,0.0221,0.183,7,17,0,0,0,34,False,17,0,2448.87,3864.14
1777961811.1853414,3.626,100.0,19,12,0.0247,0.1828,12,11,1,0,0,23,False,17,0,3814.73,6766.69
1777961841.1983802,3.142,100.0,3,12,0.0799,0.1829,12,12,0,0,0,24,False,3,0,3146.09,1465.3
1777961871.2107692,3.631,86.0,50,21,0.1932,0.202,3,21,0,0,0,42,False,43,7,4706.16,10261.84
1777961901.2272046,3.591,83.33,18,21,0.21,0.1745,3,18,3,0,0,39,False,21,3,4200.59,10543.65
1777961931.2408566,4.449,100.0,12,21,0.1301,0.1787,3,19,2,0,0,40,False,16,0,3582.13,6484.66
1777961961.25478,2.599,100.0,18,21,0.1031,0.1911,3,20,1,0,0,41,False,17,0,2844.05,6797.01
1777961991.2673898,5.694,69.39,49,24,0.0326,0.2093,0,22,2,0,0,46,False,43,13,6734.64,10288.28
1777962021.2808173,4.271,94.74,19,24,0.2435,0.194,0,23,1,0,0,47,False,17,2,4970.33,10051.98
1777962051.2933443,4.08,100.0,21,22,0.0831,0.1896,2,21,1,0,0,43,False,18,0,4084.07,7425.51
1777962081.3067644,2.806,100.0,14,15,0.0821,0.1816,9,12,3,0,0,27,False,15,0,3085.71,5907.58
1777962111.3189123,5.852,75.0,4,12,0.1484,0.1832,12,12,0,0,0,24,False,5,1,6743.61,7603.19
1777962141.3322885,4.033,100.0,39,24,0.0185,0.2033,0,18,6,0,0,42,False,38,1,4657.24,9786.82
1777962171.3443003,2.983,86.67,15,24,0.1564,0.1571,0,24,0,0,0,48,False,22,8,6655.42,10478.68
1777962201.3609927,2.552,100.0,1,16,0.0676,0.1696,8,15,1,0,0,31,False,2,0,2104.29,1652.25
1777962231.3757944,3.191,100.0,20,14,0.1253,0.1732,10,14,0,0,0,28,False,18,0,3104.95,6372.23
1777962261.38825,2.704,100.0,15,13,0.031,0.1813,11,12,1,0,0,25,False,16,2,3552.93,10067.92
1777962291.4024758,2.604,93.75,16,22,0.1007,0.1814,0,8,14,2,0,40,False,20,1,3352.74,6652.39
1777962321.4171119,3.377,82.05,39,24,0.247,0.1681,0,22,2,0,0,46,False,40,6,4526.89,10395.38
1777962351.430005,2.779,100.0,2,24,0.0672,0.176,0,18,6,0,0,42,False,5,1,4957.4,6963.63
1777962381.442608,3.124,100.0,12,19,0.1234,0.1779,5,11,8,0,0,30,False,17,0,3161.98,5961.46
1777962411.455412,2.757,100.0,10,19,0.1066,0.1781,1,2,17,4,0,41,False,24,0,2479.22,5184.41
1777962441.4737988,4.769,82.35,34,24,0.2967,0.1797,0,21,3,0,0,45,False,41,5,4855.8,10104.23
1777962471.4867046,2.545,100.0,13,24,0.0943,0.1787,0,24,0,0,0,48,False,15,0,2592.23,5593.18
1777962501.5022135,2.933,100.0,21,18,0.0389,0.186,6,18,0,0,0,36,False,18,0,2937.25,4185.21
1777962531.5147562,2.988,90.48,21,16,0.0969,0.2016,8,16,0,0,0,32,False,18,2,3808.02,10279.87
1777962561.5286927,4.149,95.65,46,24,0.0951,0.2124,0,19,5,0,0,43,False,39,2,4459.61,10019.15
1777962591.54479,3.466,95.24,21,24,0.2398,0.1812,0,24,0,0,0,48,False,23,4,4807.61,10381.63
1777962621.5575595,2.185,100.0,9,24,0.0128,0.1748,0,19,5,0,0,43,False,9,0,2187.6,3182.6
1777962651.5722723,3.385,100.0,7,15,0.0718,0.1817,9,10,5,0,0,25,False,15,0,3306.7,6012.14
1777962681.5853138,2.364,100.0,10,15,0.1308,0.1911,9,9,6,0,0,24,False,17,0,2220.53,3871.92
1777962711.5975993,3.973,97.73,44,24,0.3199,0.1893,0,19,5,0,0,43,False,43,1,3817.68,9748.41
1777962741.6140735,2.68,100.0,13,24,0.1003,0.1729,0,23,1,0,0,47,False,14,0,2996.47,5600.66
1777962771.6270015,2.534,100.0,18,23,0.0406,0.1738,1,22,1,0,0,45,False,17,0,2481.98,4701.79
1777962801.639937,2.528,94.12,17,19,0.0375,0.1773,5,19,0,0,0,38,False,17,1,2528.33,5025.64
1777962831.6515014,1.749,100.0,13,19,0.078,0.1775,5,16,3,0,0,35,False,13,0,1704.06,2170.13
1777962861.6640053,3.755,84.62,39,24,0.2693,0.1777,0,20,4,0,0,44,False,41,5,4360.79,10235.24
1777962891.67964,3.424,100.0,7,24,0.0839,0.18,0,24,0,0,0,48,False,10,0,3362.95,4576.37
1777962921.692415,1.83,100.0,15,16,0.0121,0.1855,8,13,3,0,0,29,False,14,0,1809.58,2406.35
1777962951.7081347,4.222,75.0,4,13,0.1015,0.1832,11,12,1,0,0,25,False,6,1,4278.26,7632.19
1777962981.7212973,3.266,87.5,16,13,0.1775,0.2096,11,12,1,0,0,25,False,16,1,3939.13,10005.78
1777963011.7358034,4.626,88.89,54,24,0.2029,0.2224,0,24,0,0,0,48,False,46,5,4743.52,10375.71
1777963041.7495801,3.658,88.24,17,24,0.1183,0.1785,0,23,1,0,0,47,False,15,2,4517.33,10005.85
1777963071.7620125,2.818,100.0,20,22,0.0497,0.1832,2,21,1,0,0,43,False,18,0,2726.7,4588.77
1777963101.7747078,2.889,94.74,19,22,0.016,0.1774,2,22,0,0,0,44,False,17,1,3359.65,9693.61
1777963131.7888274,2.184,100.0,6,16,0.0425,0.1802,8,9,7,0,0,25,False,11,0,2438.66,3327.98
1777963161.8018126,4.227,97.37,38,24,0.3151,0.1816,0,22,2,0,0,46,False,38,1,4218.44,10024.47
1777963191.8166168,2.438,100.0,15,24,0.0661,0.1744,0,24,0,0,0,48,False,16,0,2391.89,4157.15
1777963221.8305779,2.476,94.12,17,19,0.0299,0.1761,5,17,2,0,0,36,False,15,1,2538.61,3799.04
1777963251.843808,3.086,100.0,13,16,0.0597,0.1847,8,12,4,0,0,28,False,13,0,3673.67,8103.32
1777963281.8584151,3.36,100.0,3,15,0.077,0.1814,9,15,0,0,0,30,False,8,0,2975.51,4801.62
1777963311.8709123,3.846,74.51,51,24,0.17,0.2403,0,23,1,0,0,47,False,43,11,4062.28,10385.42
1777963341.885612,2.966,100.0,16,24,0.0869,0.1582,0,24,0,0,0,48,False,16,0,3138.35,5543.33
1777963371.8984504,3.348,100.0,3,14,0.0703,0.1864,10,14,0,0,0,28,False,3,0,3351.62,2595.16
1777963401.9112005,2.672,100.0,19,13,0.0843,0.1991,11,13,0,0,0,26,False,16,0,2675.55,6241.69
1777963431.923269,3.477,100.0,19,13,0.0638,0.1872,11,12,1,0,0,25,False,18,1,3784.04,9029.87
1777963461.9365044,4.204,77.78,54,24,0.3077,0.2095,0,21,3,0,0,45,False,46,10,5496.99,10547.02
1777963491.949926,2.765,87.5,16,24,0.1365,0.1679,0,24,0,0,0,48,False,14,2,3837.03,10145.95
1777963521.9635985,4.471,100.0,14,20,0.0318,0.1732,4,19,1,0,0,39,False,17,0,3852.3,6289.4
1777963551.9764712,3.298,100.0,19,14,0.0797,0.1821,10,14,0,0,0,28,False,19,0,3918.75,9209.57
1777963581.988725,4.189,85.11,47,24,0.1302,0.207,0,21,3,0,0,45,False,42,8,4129.97,10274.08
1777963612.0045092,3.342,100.0,19,24,0.1171,0.1659,0,24,0,0,0,48,False,20,3,4675.72,10318.71
1777963642.0199728,4.141,100.0,14,24,0.0504,0.166,0,21,3,0,0,45,False,16,3,5228.87,10026.64
1777963672.0326262,3.504,100.0,21,24,0.1404,0.1865,0,23,1,0,0,47,False,20,1,3965.86,9864.43
1777963702.047607,4.069,96.23,53,24,0.2717,0.2025,0,24,0,0,0,48,False,47,2,4265.55,10223.92
1777963732.060086,2.747,100.0,16,24,0.0814,0.1804,0,23,1,0,0,47,False,14,0,2751.07,4652.57
1777963762.073188,3.27,100.0,12,12,0.0081,0.1831,12,7,5,0,0,19,False,12,0,3602.55,7913.67
1777963792.0877986,3.65,100.0,10,12,0.1863,0.1832,12,7,5,0,0,19,False,15,0,3631.65,9510.19
1777963822.1011448,4.027,92.68,41,24,0.2454,0.1945,0,12,12,0,0,36,False,43,3,4110.14,9933.4
1777963852.114674,3.404,86.36,22,24,0.2761,0.1654,0,24,0,0,0,48,False,28,6,5693.7,10200.59
1777963882.1271403,2.369,100.0,4,24,0.0226,0.1625,0,23,1,0,0,47,False,4,0,2373.62,2608.23
1777963912.1451356,5.705,82.35,17,16,0.1211,0.185,8,15,1,0,0,31,False,16,3,6129.91,10011.55
1777963942.1584413,3.105,100.0,9,15,0.0618,0.1774,9,13,2,0,0,28,False,10,0,3165.88,5277.07
1777963972.171397,2.892,100.0,7,12,0.0611,0.1834,8,0,12,4,0,32,False,8,0,2715.6,3736.9
1777964002.1876278,4.73,82.69,52,24,0.3118,0.1794,0,18,6,0,0,42,False,53,10,4856.77,10167.94
1777964032.2003891,4.547,100.0,9,24,0.0805,0.1692,0,23,1,0,0,47,False,13,0,3727.7,7386.14
1777964062.2133608,3.1,100.0,15,19,0.0509,0.1751,5,19,0,0,0,38,False,13,0,3103.62,4876.32
1777964092.225856,2.207,100.0,12,15,0.0431,0.1887,9,13,2,0,0,28,False,11,0,2370.68,3967.82
1777964122.2397783,2.184,100.0,8,15,0.0749,0.1804,9,15,0,0,0,30,False,8,0,2703.0,3781.58
1777964152.252347,3.275,93.94,33,24,0.0272,0.1882,0,15,9,0,0,39,False,35,5,4209.1,10217.2
1777964182.2682428,3.103,95.0,20,24,0.2123,0.1627,0,24,0,0,0,48,False,26,5,5121.1,10521.32
1777964212.284213,2.366,100.0,4,24,0.0371,0.1679,0,24,0,0,0,48,False,5,0,2381.68,2697.06
1777964242.297486,4.257,100.0,13,14,0.0591,0.1936,10,14,0,0,0,28,False,14,2,3631.3,7381.83
1777964272.3141353,2.817,100.0,16,13,0.0224,0.1867,11,11,2,0,0,24,False,14,0,2820.61,3999.13
1777964302.3280694,2.501,90.0,10,14,0.0911,0.1832,2,1,13,8,0,55,False,14,2,3805.91,10237.66
1777964332.3411062,5.126,71.43,35,24,0.4102,0.1785,0,24,0,0,0,48,False,37,12,5675.04,10219.1
1777964362.3544872,2.891,100.0,18,24,0.0767,0.1814,0,24,0,0,0,48,False,15,0,2894.96,5855.44
1777964392.3670104,3.589,100.0,3,14,0.0117,0.1851,10,6,8,0,0,20,False,6,0,3761.12,7125.3
1777964422.3858473,3.829,100.0,12,14,0.197,0.1869,10,11,3,0,0,25,False,19,0,3871.57,7712.38
1777964452.3980155,3.706,80.0,10,14,0.163,0.1816,10,14,0,0,0,28,False,12,2,4431.96,10012.84
1777964482.4114447,3.325,68.0,50,24,0.176,0.2235,0,23,1,0,0,47,False,44,15,5684.15,10446.14
1777964512.4255145,3.124,100.0,20,24,0.1606,0.1799,0,13,11,0,0,37,False,21,0,2991.06,5981.36
1777964542.439207,4.281,75.0,12,24,0.1382,0.181,0,24,0,0,0,48,False,15,3,4990.9,10207.16
1777964572.4528158,2.952,100.0,20,24,0.0574,0.184,0,24,0,0,0,48,False,17,0,2957.24,5907.04
1777964602.466491,4.122,100.0,52,19,0.1629,0.2056,5,19,0,0,0,38,False,44,0,4127.83,8689.0
1777964632.481005,2.695,100.0,12,19,0.0513,0.1793,5,16,3,0,0,35,False,13,0,3353.26,4672.47
1777964662.4945328,2.902,100.0,2,11,0.0995,0.1832,13,11,0,0,0,22,False,6,0,3753.81,4437.28
1777964692.50951,3.507,100.0,12,11,0.0405,0.1943,13,8,3,0,0,19,False,13,1,3958.94,9858.1
1777964722.5256624,2.599,85.71,7,11,0.164,0.1831,13,7,4,0,0,18,False,10,1,3797.39,4898.42
1777964752.5376043,3.583,100.0,10,11,0.2952,0.1884,13,9,2,0,0,20,False,12,0,3895.01,7355.76
1777964782.5502677,3.869,94.12,51,24,0.2086,0.2177,0,24,0,0,0,48,False,44,3,4267.56,10291.89
1777964812.5626395,3.99,95.24,21,24,0.1603,0.1751,0,24,0,0,0,48,False,18,1,4409.0,9431.19
1777964842.575081,2.388,100.0,20,24,0.0229,0.1832,0,24,0,0,0,48,False,17,0,2391.91,3306.46
1777964872.5883908,3.054,100.0,20,19,0.0502,0.1869,5,18,1,0,0,37,False,17,0,3058.58,5418.09
1777964902.601172,1.436,100.0,2,10,0.0115,0.1835,14,9,1,0,0,19,False,4,0,1636.53,1683.87
1777964932.6136484,4.601,86.27,51,24,0.4341,0.2566,0,20,4,0,0,44,False,45,6,4366.77,10013.46
1777964962.6264632,5.131,100.0,15,24,0.1258,0.1706,0,23,1,0,0,47,False,14,0,4876.11,7451.1
1777964992.638766,2.797,100.0,16,22,0.0231,0.1639,2,22,0,0,0,44,False,18,2,3868.66,10006.2
1777965022.651209,3.183,100.0,16,12,0.0197,0.1858,12,10,2,0,0,22,False,16,0,3177.66,4441.04
1777965052.6642745,2.822,100.0,20,22,0.1292,0.1811,2,3,19,0,0,25,False,28,0,3603.16,5807.68
1777965082.6792338,4.794,65.79,38,22,0.4117,0.1795,2,20,2,0,0,42,False,37,11,6726.21,10460.47
1777965112.6934266,2.986,100.0,19,22,0.1405,0.183,2,22,0,0,0,44,False,18,0,3022.33,4006.97
1777965142.708132,3.778,90.48,21,22,0.0808,0.182,2,21,1,0,0,43,False,18,2,4477.11,10053.86
1777965172.7217827,4.005,94.74,38,24,0.0212,0.1823,0,18,6,0,0,42,False,38,4,4476.1,10018.82
1777965202.736591,3.254,90.0,20,24,0.1985,0.1786,0,24,0,0,0,48,False,23,5,4880.7,10485.85
1777965232.7486749,2.96,92.31,13,24,0.038,0.1763,0,23,1,0,0,47,False,17,4,5577.08,10175.64
1777965262.7609534,2.558,88.89,18,18,0.0987,0.1876,6,16,2,0,0,34,False,17,2,3001.98,6844.14
1777965292.776397,8.767,100.0,1,10,0.1067,0.1835,14,10,0,0,0,20,False,4,1,8436.21,8770.54
1777965322.7890923,3.951,94.12,51,24,0.3562,0.1864,0,12,12,0,0,36,False,47,3,4209.51,10167.92
1777965352.8024154,4.638,81.82,11,24,0.1437,0.1687,0,24,0,0,0,48,False,17,2,4680.22,10398.04
1777965382.8159328,2.625,100.0,18,24,0.0611,0.1776,1,23,0,0,0,46,False,15,0,2628.78,4704.24
1777965412.8377035,3.205,100.0,8,13,0.0325,0.1801,11,9,4,0,0,22,False,8,0,2978.85,3646.58
1777965442.8517246,2.864,100.0,9,12,0.0998,0.1909,12,9,3,0,0,21,False,10,0,2583.56,4839.93
1777965472.8866007,3.909,92.0,50,24,0.36,0.1869,0,24,0,0,0,48,False,46,4,4463.64,10289.64
1777965502.9006743,2.587,100.0,16,24,0.063,0.1643,0,24,0,0,0,48,False,14,0,2590.02,4667.56
1777965532.9136171,1.858,100.0,16,18,0.0127,0.1778,6,16,2,0,0,34,False,18,0,2327.64,3705.9
1777965562.928686,3.958,100.0,21,18,0.1708,0.185,6,18,0,0,0,36,False,18,0,3964.06,7906.05
1777965592.9413793,2.755,100.0,2,18,0.0082,0.1776,6,16,2,0,0,34,False,3,0,2306.61,1751.56
1777965622.9537477,4.739,84.62,52,24,0.1492,0.2248,0,21,3,0,0,45,False,47,7,5153.69,10269.4
1777965652.965577,4.445,100.0,13,24,0.0963,0.1713,0,23,1,0,0,47,False,13,0,4086.33,6313.41
1777965682.9790206,3.311,100.0,20,24,0.0388,0.173,0,24,0,0,0,48,False,19,0,3129.15,6904.4
1777965712.9920497,2.311,100.0,14,22,0.0426,0.1865,2,20,2,0,0,42,False,14,0,2515.86,4786.66
1777965743.005896,4.31,100.0,4,11,0.0343,0.1905,13,11,0,0,0,22,False,5,0,3749.09,3467.32
1777965773.018066,4.435,74.58,59,24,0.3368,0.2339,0,18,6,0,0,42,False,53,14,6135.87,10344.48
1777965803.0328765,4.852,80.0,5,24,0.1388,0.1625,0,23,1,0,0,47,False,11,1,4356.9,9263.55
1777965833.0453804,2.339,100.0,15,19,0.0856,0.1811,5,18,1,0,0,37,False,14,0,2397.26,4080.56
1777965863.060915,3.361,94.74,19,13,0.0506,0.1927,11,13,0,0,0,26,False,19,1,3449.76,8011.32
1777965893.0728047,4.859,71.15,52,24,0.27,0.2561,0,24,0,0,0,48,False,44,13,5764.23,10384.51
1777965923.0876322,2.408,94.12,17,24,0.0967,0.1702,0,24,0,0,0,48,False,16,1,2989.15,4643.59
1777965953.0997832,1.705,100.0,6,16,0.0372,0.1795,8,13,3,0,0,29,False,8,0,2098.02,2462.52
1777965983.1141396,2.944,100.0,10,16,0.0861,0.1871,8,16,0,0,0,32,False,12,0,2873.91,4014.31
1777966013.126152,2.91,90.48,21,15,0.0762,0.1864,9,15,0,0,0,30,False,18,2,3706.06,10004.59
